,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Labor Force,Employed,Unemployed Level,Unemployed Rate
248,CN0800300000000,8,3," Alamosa County, CO",7868.407407407408,7384.518518518518,479.0,6.117241379310344
249,CN0800500000000,8,5," Arapahoe County, CO",295321.037037037,281869.2962962963,13451.74074074074,4.524137931034482
250,CN0800700000000,8,7," Archuleta County, CO",5068.444444444444,4777.814814814815,290.37931034482756,5.741379310344827
251,CN0800900000000,8,9," Baca County, CO",2200.5185185185187,2136.3703703703704,65.3103448275862,2.9689655172413785
252,CN0801100000000,8,11," Bent County, CO",2151.925925925926,2045.148148148148,109.20689655172414,5.055172413793104
253,CN0801300000000,8,13," Boulder County, CO",163831.5185185185,156844.88888888888,6986.62962962963,4.265517241379309
254,CN0801400000000,8,14," Broomfield County/city, CO",25460.88888888889,24375.925925925927,1084.962962962963,4.124137931034483
255,CN0801500000000,8,15," Chaffee County, CO",7818.962962962963,7444.148148148148,376.13793103448273,4.862068965517241
256,CN0801700000000,8,17," Cheyenne County, CO",1191.5925925925926,1157.037037037037,34.827586206896555,2.9206896551724144
257,CN0801900000000,8,19," Clear Creek County, CO",5460.0,5205.2962962962965,254.6551724137931,4.66551724137931
258,CN0802100000000,8,21," Conejos County, CO",3625.1111111111113,3336.703703703704,287.13793103448273,7.982758620689657
259,CN0802300000000,8,23," Costilla County, CO",1520.0,1372.7777777777778,145.6206896551724,9.727586206896548
260,CN0802500000000,8,25," Crowley County, CO",1444.0740740740741,1357.2592592592594,88.89655172413794,5.982758620689655
261,CN0802700000000,8,27," Custer County, CO",1776.0,1693.4074074074074,83.03448275862068,4.655172413793103
262,CN0802900000000,8,29," Delta County, CO",12765.111111111111,11970.185185185184,788.2758620689655,6.186206896551723
263,CN0803100000000,8,31," Denver County/city, CO",316865.14814814815,299987.18518518517,16877.962962962964,5.348275862068965
264,CN0803300000000,8,33," Dolores County, CO",918.8965517241379,844.8275862068965,74.06896551724138,8.527586206896551
265,CN0803500000000,8,35," Douglas County, CO",119185.88888888889,114519.66666666667,4666.222222222223,3.6551724137931036
266,CN0803700000000,8,37," Eagle County, CO",25699.14814814815,24588.85185185185,1110.2962962962963,4.220689655172414
267,CN0803900000000,8,39," Elbert County, CO",11273.851851851852,10769.592592592593,507.6551724137931,4.479310344827585
268,CN0804100000000,8,41," El Paso County, CO",273112.4074074074,257749.85185185185,15362.555555555555,5.5827586206896544
269,CN0804300000000,8,43," Fremont County, CO",16509.40740740741,15403.518518518518,1105.888888888889,6.69310344827586
270,CN0804500000000,8,45," Garfield County, CO",26653.59259259259,25310.74074074074,1330.0,4.931034482758621
271,CN0804700000000,8,47," Gilpin County, CO",3282.777777777778,3150.4074074074074,133.48275862068965,4.055172413793104
272,CN0804900000000,8,49," Grand County, CO",7521.074074074074,7208.2962962962965,312.7586206896552,4.055172413793104
273,CN0805100000000,8,51," Gunnison County, CO",8692.111111111111,8283.962962962964,402.48275862068965,4.772413793103448
274,CN0805300000000,8,53," Hinsdale County, CO",545.0344827586207,527.7241379310345,17.310344827586206,3.244827586206896
275,CN0805500000000,8,55," Huerfano County, CO",3019.6296296296296,2780.814814814815,238.0344827586207,8.024137931034481
276,CN0805700000000,8,57," Jackson County, CO",967.4444444444445,922.0,44.96551724137931,4.631034482758621
277,CN0805900000000,8,59," Jefferson County, CO",300194.2962962963,287076.5925925926,13117.703703703704,4.382758620689655
278,CN0806100000000,8,61," Kiowa County, CO",858.551724137931,829.8620689655172,28.689655172413794,3.365517241379311
279,CN0806300000000,8,63," Kit Carson County, CO",4015.296296296296,3891.5185185185187,125.03448275862068,3.0724137931034488
280,CN0806500000000,8,65," Lake County, CO",3839.740740740741,3614.037037037037,222.6551724137931,5.913793103448275
281,CN0806700000000,8,67," La Plata County, CO",26570.444444444445,25365.62962962963,1204.8148148148148,4.544827586206897
282,CN0806900000000,8,69," Larimer County, CO",154884.62962962964,148168.0,6716.62962962963,4.341379310344828
283,CN0807100000000,8,71," Las Animas County, CO",6851.444444444444,6388.185185185185,457.17241379310343,6.686206896551723
284,CN0807300000000,8,73," Lincoln County, CO",2560.3333333333335,2472.037037037037,90.20689655172414,3.524137931034483
285,CN0807500000000,8,75," Logan County, CO",10431.962962962964,10009.0,421.6551724137931,4.044827586206897
286,CN0807700000000,8,77," Mesa County, CO",65104.62962962963,61212.7037037037,3891.925925925926,5.820689655172413
287,CN0807900000000,8,79," Mineral County, CO",427.2068965517241,405.7241379310345,21.482758620689655,5.120689655172415
288,CN0808100000000,8,81," Moffat County, CO",7232.777777777777,6819.407407407408,407.6896551724138,5.637931034482759
289,CN0808300000000,8,83," Montezuma County, CO",12030.074074074075,11263.666666666666,756.7241379310345,6.317241379310344
290,CN0808500000000,8,85," Montrose County, CO",17519.14814814815,16421.51851851852,1081.9310344827586,6.137931034482759
291,CN0808700000000,8,87," Morgan County, CO",13722.37037037037,13129.481481481482,592.1034482758621,4.296551724137931
292,CN0808900000000,8,89," Otero County, CO",8717.518518518518,8166.407407407408,553.0344827586207,6.341379310344829
293,CN0809100000000,8,91," Ouray County, CO",2082.6666666666665,1974.9259259259259,107.03448275862068,5.268965517241381
294,CN0809300000000,8,93," Park County, CO",8412.518518518518,8022.888888888889,391.58620689655174,4.627586206896552
295,CN0809500000000,8,95," Phillips County, CO",2188.222222222222,2124.962962962963,64.41379310344827,2.913793103448276
296,CN0809700000000,8,97," Pitkin County, CO",10059.518518518518,9563.888888888889,488.86206896551727,4.882758620689656
297,CN0809900000000,8,99," Prowers County, CO",6517.518518518518,6224.888888888889,298.44827586206895,4.586206896551724
298,CN0810100000000,8,101," Pueblo County, CO",66225.14814814815,61665.40740740741,4559.740740740741,6.817241379310344
299,CN0810300000000,8,103," Rio Blanco County, CO",3437.0,3272.703703703704,162.17241379310346,4.8034482758620705
300,CN0810500000000,8,105," Rio Grande County, CO",5524.444444444444,5102.740740740741,416.2758620689655,7.637931034482758
301,CN0810700000000,8,107," Routt County, CO",12863.407407407407,12299.074074074075,560.2068965517242,4.348275862068966
302,CN0810900000000,8,109," Saguache County, CO",2927.1481481481483,2682.3703703703704,242.68965517241378,8.451724137931032
303,CN0811100000000,8,111," San Juan County, CO",460.0689655172414,418.17241379310343,41.89655172413793,10.065517241379311
304,CN0811300000000,8,113," San Miguel County, CO",4633.592592592592,4408.740740740741,223.31034482758622,4.848275862068966
305,CN0811500000000,8,115," Sedgwick County, CO",1311.5555555555557,1263.2222222222222,48.44827586206897,3.73448275862069
306,CN0811700000000,8,117," Summit County, CO",15647.962962962964,15068.481481481482,578.6896551724138,3.6827586206896554
307,CN0811900000000,8,119," Teller County, CO",11877.037037037036,11235.37037037037,637.6206896551724,5.389655172413794
308,CN0812100000000,8,121," Washington County, CO",2605.1111111111113,2520.5185185185187,85.79310344827586,3.279310344827587
309,CN0812300000000,8,123," Weld County, CO",109164.70370370371,103593.48148148147,5571.222222222223,5.093103448275863
310,CN0812500000000,8,125," Yuma County, CO",5152.37037037037,5001.925925925926,152.48275862068965,2.934482758620689
311,CN0900100000000,9,1," Fairfield County, CT",463206.77777777775,439273.2962962963,23933.48148148148,5.082758620689656
312,CN0900300000000,9,3," Hartford County, CT",454733.85185185185,427300.48148148146,27433.37037037037,5.920689655172415
313,CN0900500000000,9,5," Litchfield County, CT",103652.0,98229.62962962964,5422.37037037037,5.141379310344828
314,CN0900700000000,9,7," Middlesex County, CT",88379.11111111111,83969.77777777778,4409.333333333333,4.9
315,CN0900900000000,9,9," New Haven County, CT",438710.8888888889,411699.14814814815,27011.74074074074,6.034482758620688
316,CN0901100000000,9,11," New London County, CT",137856.22222222222,130134.37037037036,7721.851851851852,5.500000000000001
317,CN0901300000000,9,13," Tolland County, CT",79218.07407407407,75382.66666666667,3835.4074074074074,4.731034482758619
318,CN0901500000000,9,15," Windham County, CT",60098.444444444445,56132.7037037037,3965.740740740741,6.493103448275863
319,CN1000100000000,10,1," Kent County, DE",70416.18518518518,66656.44444444444,3759.740740740741,5.175862068965518
320,CN1000300000000,10,3," New Castle County, DE",266856.81481481483,253521.85185185185,13334.962962962964,4.937931034482758
321,CN1000500000000,10,5," Sussex County, DE",82626.48148148147,78498.55555555556,4127.925925925926,4.824137931034482
322,CN1100100000000,11,1, District of Columbia,333406.6296296296,308435.77777777775,24970.85185185185,7.420689655172414
323,CN1200100000000,12,1," Alachua County, FL",117866.74074074074,112740.44444444444,5126.2962962962965,4.162068965517241
324,CN1200300000000,12,3," Baker County, FL",10319.851851851852,9676.25925925926,623.0,6.020689655172412
325,CN1200500000000,12,5," Bay County, FL",77001.25925925926,71834.14814814815,5167.111111111111,6.537931034482758
326,CN1200700000000,12,7," Bradford County, FL",10756.62962962963,10199.481481481482,543.6551724137931,5.00344827586207
327,CN1200900000000,12,9," Brevard County, FL",239945.37037037036,224495.14814814815,15450.222222222223,6.1896551724137945
328,CN1201100000000,12,11," Broward County, FL",877144.6296296297,825118.074074074,52026.555555555555,5.796551724137931
329,CN1201300000000,12,13," Calhoun County, FL",5095.814814814815,4770.666666666667,315.37931034482756,6.193103448275862
330,CN1201500000000,12,15," Charlotte County, FL",57994.7037037037,54234.88888888889,3759.814814814815,6.1241379310344835
331,CN1201700000000,12,17," Citrus County, FL",44347.666666666664,40849.96296296296,3497.703703703704,7.5172413793103425
332,CN1201900000000,12,19," Clay County, FL",81315.07407407407,77166.0,4149.074074074074,4.8310344827586205
333,CN1202100000000,12,21," Collier County, FL",125073.92592592593,117199.92592592593,7874.0,6.16551724137931
334,CN1202300000000,12,23," Columbia County, FL",26472.666666666668,24765.666666666668,1656.3103448275863,6.313793103448277
335,CN1202700000000,12,27," DeSoto County, FL",12300.25925925926,11419.925925925925,858.8275862068965,7.013793103448276
336,CN1202900000000,12,29," Dixie County, FL",4980.925925925926,4607.888888888889,361.44827586206895,7.272413793103448
337,CN1203100000000,12,31," Duval County, FL",418126.8888888889,393708.4074074074,24418.48148148148,5.634482758620689
338,CN1203300000000,12,33," Escambia County, FL",132365.11111111112,124831.85185185185,7533.259259259259,5.500000000000001
339,CN1203500000000,12,35," Flagler County, FL",28119.37037037037,26136.14814814815,1983.2222222222222,6.3931034482758635
340,CN1203700000000,12,37," Franklin County, FL",4727.407407407408,4484.037037037037,238.20689655172413,5.010344827586207
341,CN1203900000000,12,39," Gadsden County, FL",19488.37037037037,18239.37037037037,1215.344827586207,6.234482758620689
342,CN1204100000000,12,41," Gilchrist County, FL",5967.7037037037035,5614.777777777777,344.48275862068965,5.665517241379311
343,CN1204300000000,12,43," Glades County, FL",4433.518518518518,4093.259259259259,330.3103448275862,7.6
344,CN1204500000000,12,45," Gulf County, FL",5860.407407407408,5444.851851851852,401.0,6.844827586206897
345,CN1204700000000,12,47," Hamilton County, FL",4323.074074074074,3981.259259259259,330.82758620689657,7.662068965517241
346,CN1204900000000,12,49," Hardee County, FL",10665.666666666666,9644.888888888889,985.551724137931,9.200000000000001
347,CN1205100000000,12,51," Hendry County, FL",16423.25925925926,14515.222222222223,1908.037037037037,11.313793103448276
348,CN1205300000000,12,53," Hernando County, FL",54862.148148148146,50812.92592592593,4049.222222222222,7.044827586206897
349,CN1205500000000,12,55," Highlands County, FL",33559.148148148146,30880.40740740741,2678.740740740741,7.775862068965518
350,CN1205700000000,12,57," Hillsborough County, FL",583455.8518518518,551006.1851851852,32449.666666666668,5.389655172413794
351,CN1205900000000,12,59," Holmes County, FL",7258.740740740741,6789.814814814815,456.0689655172414,6.2827586206896555
352,CN1206100000000,12,61," Indian River County, FL",53713.25925925926,49021.74074074074,4691.518518518518,8.593103448275862
353,CN1206300000000,12,63," Jackson County, FL",19203.11111111111,18063.962962962964,1112.5172413793102,5.782758620689654
354,CN1206500000000,12,65," Jefferson County, FL",5791.333333333333,5472.814814814815,310.9655172413793,5.33448275862069
355,CN1206700000000,12,67," Lafayette County, FL",2889.1481481481483,2753.6296296296296,131.82758620689654,4.555172413793103
356,CN1206900000000,12,69," Lake County, FL",109636.5925925926,102780.14814814815,6856.444444444444,6.027586206896552
357,CN1207100000000,12,71," Lee County, FL",241099.77777777778,226741.44444444444,14358.333333333334,5.551724137931036
358,CN1207300000000,12,73," Leon County, FL",137282.92592592593,131203.5185185185,6079.407407407408,4.255172413793104
359,CN1207500000000,12,75," Levy County, FL",14729.037037037036,13793.296296296296,913.0689655172414,6.0793103448275865
360,CN1207700000000,12,77," Liberty County, FL",2754.703703703704,2616.6296296296296,134.9655172413793,4.844827586206898
361,CN1207900000000,12,79," Madison County, FL",7400.666666666667,6928.407407407408,464.7241379310345,6.272413793103447
362,CN1208100000000,12,81," Manatee County, FL",134222.37037037036,126895.88888888889,7326.481481481482,5.224137931034482
363,CN1208300000000,12,83," Marion County, FL",114481.14814814815,106445.29629629629,8035.851851851852,6.665517241379311
364,CN1208500000000,12,85," Martin County, FL",58626.74074074074,54583.07407407407,4043.6666666666665,6.824137931034483
365,CN1208600000000,12,86," Miami-Dade County, FL",1155360.0740740742,1080575.148148148,74784.92592592593,6.275862068965518
366,CN1208700000000,12,87," Monroe County, FL",44938.48148148148,43223.444444444445,1715.037037037037,3.7517241379310344
367,CN1208900000000,12,89," Nassau County, FL",31666.814814814814,29917.444444444445,1721.9642857142858,5.324137931034482
368,CN1209100000000,12,91," Okaloosa County, FL",85378.37037037036,81233.77777777778,4144.592592592592,4.720689655172414
369,CN1209300000000,12,93," Okeechobee County, FL",16756.296296296296,15369.74074074074,1344.6896551724137,8.027586206896553
370,CN1209500000000,12,95," Orange County, FL",551603.3703703703,520448.7037037037,31154.666666666668,5.444827586206896
371,CN1209700000000,12,97," Osceola County, FL",111664.0,104669.51851851853,6994.481481481482,5.862068965517241
372,CN1209900000000,12,99," Palm Beach County, FL",580141.7037037037,540975.8148148148,39165.88888888889,6.679310344827586
373,CN1210100000000,12,101," Pasco County, FL",169070.1851851852,158001.2962962963,11068.888888888889,6.275862068965517
374,CN1210300000000,12,103," Pinellas County, FL",460136.85185185185,434888.9259259259,25247.925925925927,5.3931034482758635
375,CN1210500000000,12,105," Polk County, FL",243808.96296296295,225904.22222222222,17904.74074074074,7.144827586206896
376,CN1210700000000,12,107," Putnam County, FL",29200.296296296296,27050.48148148148,2149.814814814815,7.113793103448276
